id,song,artist,album,date,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,time signature,genres,release date,artist popularity,track popularity
0pr5LCoF0B4DDLJJyZejpS,Paresthesia,Wild Ones,Mirror Touch,2017.09.07,0.601,0.873,11,-5.393,0,0.064,0.142,0.288,0.0983,0.809,177.011,4,"['chillwave', 'indie psych-rock', 'portland indie', 'shimmer pop', 'vapor soul']",10/6/17,39,39
10hQPXmSbQh4hNYCYSCIGe,"Ride, Sally, Ride",Dennis Coffey,Absolutely the Best of Dennis Coffey,2017.09.07,0.602,0.854,11,-8.994,0,0.0463,0.0041,0.724,0.0544,0.961,117.521,4,[],1971,24,13
2LyhMrRBKRPeNUUBn8fILL,Wet And Rusting,Menomena,Friend And Foe,2017.09.08,0.539,0.546,8,-10.183,1,0.0314,0.722,0.425,0.399,0.343,141.692,4,"['chamber pop', 'freak folk', 'indie pop', 'indie rock', 'neo-psychedelic', 'portland indie', 'stomp and holler']",2007,31,33
3VJonBmEOOfXXfKRdmpBbG,She Won't Go Away,Faye Webster,Faye Webster,2017.09.08,0.71,0.393,9,-9.306,1,0.0294,0.304,2.42E-06,0.105,0.446,92.993,4,[],5/12/17,28,39
0o1N4jfVOXErcR82UKxfO8,Shadow,Wild Nothing,Nocturne,2017.09.08,0.45,0.724,8,-9.569,1,0.03,0.109,0.865,0.127,0.595,138.065,4,"['alternative dance', 'art pop', 'chillwave', 'dream pop', 'freak folk', 'indie dream pop', 'indie pop', 'indie psych-rock', 'indie rock', 'indietronica', 'modern rock', 'neo-psychedelic', 'new rave', 'noise pop', 'nu gaze', 'preverb', 'shimmer pop']",8/28/12,51,50
7dNR3keIAiMJhwycS2xAbx,Paris Is Burning,St. Vincent,Marry Me,2017.09.10,0.51,0.654,8,-7.36,0,0.0421,0.341,0.000222,0.105,0.335,161.899,4,"['art pop', 'chamber pop', 'electropop', 'etherpop', 'folk-pop', 'freak folk', 'indie folk', 'indie pop', 'indie rock', 'indietronica', 'metropopolis', 'modern rock']",7/10/07,59,34
7GHqPV9RCRofSXh68htAkg,Cane Shuga,Glass Animals,How To Be A Human Being,2017.09.10,0.785,0.796,5,-5.815,0,0.0379,0.543,0.291,0.108,0.779,136.05,4,"['gauze pop', 'indie pop', 'indietronica', 'modern rock', 'shiver pop']",8/26/16,67,58
3GhsBdS9ulPK3KCdwHRPhG,Nothing's Gonna Hurt You Baby,Cigarettes After Sex,I.,2017.09.11,0.509,0.331,4,-14.083,1,0.0267,0.272,0.136,0.114,0.0957,96.848,4,[],7/21/12,66,60
7x7QlOg9xTzRHkSW5mf1HY,Bad Dream/No Looking Back,Syd,Always Never Home,2017.09.11,0.668,0.253,2,-14.872,0,0.0564,0.359,0.308,0.119,0.142,98.512,4,"['escape room', 'indie r&b', 'r&b']",9/7/17,62,51
59rutYia8oVnhiIB4pZbvz,Hold On To Me,Mondo Cozmo,Plastic Soul,2017.09.11,0.34,0.698,2,-3.759,1,0.0399,0.00181,0.000456,0.166,0.15,122.836,4,[],8/4/17,44,39
5rtpNI0GktU92MFLBHodlf,The Magdalene,Foxing,Dealer,2017.09.11,0.52,0.571,2,-7.626,0,0.0287,0.577,0.0042,0.122,0.157,105.104,4,"['alternative emo', 'anthem emo']",10/30/15,47,45
7tnhvZeaJGrbKOrIry2Si6,On the Road,Syd,Always Never Home,2017.09.11,0.623,0.397,1,-8.963,1,0.0732,0.0403,0.458,0.0832,0.313,111.939,4,"['escape room', 'indie r&b', 'r&b']",9/7/17,62,45
6qxCfekkwKMv97syUYhUOd,Moving Mountains,Syd,Always Never Home,2017.09.11,0.722,0.441,1,-13.486,0,0.144,0.269,0.000896,0.5,0.58,140.873,4,"['escape room', 'indie r&b', 'r&b']",9/7/17,62,46
3U8gSvBmwGWGO5IUCfG86o,Half Life,Twin Shadow,Eclipse,2017.09.11,0.548,0.689,7,-6.298,0,0.0419,0.000546,0,0.197,0.59,77.995,4,"['alternative dance', 'art pop', 'chamber pop', 'chillwave', 'dream pop', 'electropop', 'indie pop', 'indie psych-rock', 'indie r&b', 'indie rock', 'indietronica', 'metropopolis', 'modern rock', 'neo-psychedelic', 'new rave', 'nu gaze', 'shimmer pop']",3/9/15,55,49
6pwh8jxrpOoXAXhjAhIvFE,Czech One,King Krule,The OOZ,2017.09.14,0.402,0.211,11,-14.339,0,0.0524,0.935,0.0056,0.129,0.166,78.894,4,"['indie pop', 'indie r&b', 'indietronica', 'neo-psychedelic']",10/13/17,58,46
5rQRzB4iHzm5oqknJSP7Rx,Dixon's Girl,Dessa,"Castor, The Twin",2017.09.14,0.491,0.445,6,-9.067,0,0.187,0.391,0,0.136,0.3,64.972,4,"['abstract hip hop', 'hip pop']",10/4/11,46,30
5rQRzB4iHzm5oqknJSP7Rx,Dixon's Girl,Dessa,"Castor, The Twin",2017.09.14,0.491,0.445,6,-9.067,0,0.187,0.391,0,0.136,0.3,64.972,4,"['abstract hip hop', 'hip pop']",10/4/11,46,30
6R6ihJhRbgu7JxJKIbW57w,Provider,Frank Ocean,Provider,2017.09.14,0.654,0.325,2,-11.925,1,0.282,0.74,2.14E-05,0.152,0.39,139.886,4,"['hip hop', 'indie r&b', 'neo soul', 'pop', 'rap']",8/27/17,79,70
38jDycmt9ZSjkI7Bs4Wvpf,Matches to Paper Dolls,Dessa,A Badly Broken Code,2017.09.14,0.608,0.796,9,-4.654,0,0.0876,0.00698,0.00738,0.162,0.466,98.973,4,"['abstract hip hop', 'hip pop']",1/19/10,46,28
7bilFWPU3istqCaUfOUrbh,Dry Food,Palehound,Dry Food,2017.09.18,0.659,0.256,0,-15.369,1,0.0268,0.525,0.0965,0.11,0.0761,93.986,3,"['boston rock', 'garage psych', 'indie garage rock', 'indie punk', 'preverb']",8/14/15,38,32
1F5A4LpF8ylUVtPoMAvNvn,Raspberry,Grouplove,Spreading Rumours,2017.09.18,0.492,0.779,3,-5.022,1,0.0498,0.0292,0,0.129,0.445,104.966,4,"['indie pop', 'indie rock', 'indietronica', 'la indie', 'modern alternative rock', 'modern rock', 'stomp and holler']",9/17/13,65,58
0cMWbIH5fUmJDHRHCrUQma,Help,Weaves,Help,2017.09.18,0.689,0.518,11,-4.727,0,0.4,0.312,5.97E-05,0.0996,0.49,77.608,4,"['preverb', 'toronto indie']",8/30/16,30,30
3LIAj94c6XHwBTlEat8JpX,Walkaway,Weaves,Wide Open,2017.09.18,0.562,0.853,5,-4.277,1,0.0279,0.00173,0.267,0.301,0.611,115.955,4,"['preverb', 'toronto indie']",10/6/17,30,27
2H09HHR0J1Du9KKrtZUMrB,Banished (feat. Beck) - Beck Remix,JJ DOOM,Bookhead EP,2017.09.18,0.679,0.605,0,-9.252,1,0.449,0.606,0,0.109,0.725,144.008,4,"['alternative hip hop', 'hip hop']",2/17/14,35,38
3o4x9M5DthSCwm83unsYzS,Bathtubs - EP Version,Royal Canoe,Today We're Believers,2017.09.18,0.682,0.686,9,-5.666,0,0.0436,0.322,0.00506,0.111,0.754,154.956,4,['shiver pop'],9/3/13,30,32
3I7Uqll4wyJmfBSDQWiLWh,Air Supply,Sweet Trip,You Will Never Know Why,2017.09.18,0.663,0.756,7,-8.059,0,0.0309,0.0478,0.000788,0.125,0.804,123.989,4,"['dream pop', 'experimental rock', 'noise pop', 'nu gaze', 'post rock', 'shoegaze', 'vaporwave']",9/28/09,30,32
5mWhSQfWEeBZD9YTd4yyFc,Dum Surfer,King Krule,The OOZ,2017.09.19,0.651,0.944,2,-5.48,1,0.0381,0.0855,0.145,0.116,0.676,119.983,4,"['indie pop', 'indie r&b', 'indietronica', 'neo-psychedelic']",10/13/17,58,51
1a4Xz917lhepMpAYgdJ3kz,Olga Kurylenko,Dark Rooms,Dark Rooms,2017.09.20,0.289,0.759,0,-6.63,1,0.0525,0.00922,0.429,0.0884,0.105,135.898,4,[],5/21/13,37,27
4ZEIXVfmrp9PrAKMCFRI4f,Am I Dead yet?,Cayetana,New Kind of Normal,2017.09.20,0.19,0.89,6,-7.429,1,0.116,0.0266,0.00651,0.109,0.303,153.345,4,"['indie punk', 'preverb']",5/5/17,36,32
3EOIiQyhKA0ehAeia7pdcB,21st Century Pop Song,Hymie's Basement,Hymie's Basement (Bonus Version),2017.09.20,0.54,0.803,7,-8.663,1,0.0417,0.000724,6.60E-06,0.207,0.416,159.98,4,['abstract hip hop'],2003,21,35
5Zp7t5bNiCSfZEXSKvDvDT,Get Bummed Out,Remember Sports,All of Something,2017.09.20,0.193,0.915,11,-4.29,0,0.11,0.000882,0.0667,0.116,0.691,192.281,4,"['indie punk', 'preverb']",10/30/15,37,39
3Qucz2EpOkNo1rx6tKUQlC,Putty Boy Strut,Flying Lotus,Until The Quiet Comes,2017.09.20,0.723,0.432,1,-7.891,1,0.418,0.103,0.218,0.0883,0.711,163.973,4,"['alternative hip hop', 'chillwave', 'electronic', 'glitch', 'glitch hop', 'hip hop', 'indie r&b', 'indietronica', 'intelligent dance music', 'wonky']",2012,54,40
1AHUcalWkRL0h0FjMxeS7v,Colan,Swan Lingo,Wonder What,2017.09.21,0.721,0.482,10,-8.028,1,0.0463,0.0103,2.77E-05,0.0957,0.175,144.918,4,[],2/23/18,25,36
44tDqFYrK86OVaxzLhUbVv,Bad Blood,Nao,Bad Blood,2017.09.21,0.546,0.421,5,-5.669,0,0.087,0.659,3.10E-06,0.065,0.443,115.65,4,"['electropop', 'escape room', 'indie r&b', 'neo soul', 'r&b']",10/22/15,60,59
00bBPy5EPrBuz2vMcAFgsv,The Devil and his Anarchic Surrealist Retinue,Deerhoof,The Magic,2017.09.21,0.516,0.973,10,-4.297,1,0.0935,0.254,0.00229,0.238,0.625,110.349,3,"['bay area indie', 'dance-punk', 'experimental rock', 'freak folk', 'garage psych', 'lo-fi', 'math rock', 'neo-psychedelic', 'noise pop', 'noise rock']",6/24/16,38,27
3VdDEK8cCKGEbBQnaLBKE3,who,Wetter,who,2017.09.21,0.525,0.836,2,-4.37,1,0.0615,0.358,3.22E-06,0.374,0.924,165.847,4,[],11/16/16,19,33
6CTbvxcE6JlTM4cdHZry58,1940 - AmpLive Remix,The Submarines,Honeysuckle Remixes,2017.09.23,0.625,0.934,5,-2.869,0,0.0584,0.000555,0.0897,0.111,0.679,87.023,4,"['indie pop', 'la indie']",12/14/10,36,47
3ZOEytgrvLwQaqXreDs2Jx,Can't Stop,Red Hot Chili Peppers,By The Way (Deluxe Version),2017.09.23,0.618,0.938,9,-3.442,1,0.0456,0.0179,0,0.167,0.875,91.455,4,"['alternative rock', 'funk metal', 'permanent wave', 'post-grunge', 'rock']",7/9/02,81,79
2vmGgEn95r2rNAzN5v3h4X,Homebody,Nai Palm,Needle Paw,2017.09.26,0.42,0.0736,1,-16.387,0,0.0317,0.965,0.00117,0.108,0.0977,100.432,4,"['indie jazz', 'indie r&b']",10/20/17,44,46
4l1NPuw3IIKVABh6yGXaXM,Love Above,oddCouple,Liberation,2017.09.26,0.356,0.514,10,-10.36,1,0.096,0.298,0.282,0.255,0.179,156.176,4,[],4/13/18,22,16
2LzedeuOUIonhwbcOcTlpa,Play,iamamiwhoami,Kin,2017.09.26,0.273,0.655,8,-7.257,1,0.0733,0.205,0.949,0.0797,0.278,114.121,3,"['alternative dance', 'art pop', 'chillwave', 'electroclash', 'electropop', 'escape room', 'grave wave', 'indie r&b', 'indietronica', 'metropopolis', 'neo-synthpop', 'new rave', 'shimmer pop', 'swedish electropop', 'swedish synthpop']",2012,44,35
6sr6fEIGEih3o3YGj8RFtT,Tummy Ache,Diet Cig,Tummy Ache,2017.09.26,0.508,0.71,2,-7.502,1,0.0302,0.0344,0.0181,0.324,0.443,119.718,4,"['anti-folk', 'art pop', 'indie punk', 'lo-fi', 'preverb']",1/12/17,42,33
2Jje9bVoX67OpUPIpYsJGY,Gods in Heat,Tobacco,Sweatbox Dynasty,2017.09.26,0.4,0.544,8,-5.235,1,0.0504,0.00756,0.323,0.153,0.477,144.314,4,"['abstract hip hop', 'indietronica', 'noise pop', 'noise rock']",8/19/16,38,35
1FvAevXkcVRoZ3W6DBS4BU,Turn Me Around,Half Waif,Probable Depths,2017.09.26,0.562,0.609,10,-6.251,0,0.0377,0.303,0.229,0.111,0.495,173.965,4,"['art pop', 'chamber psych', 'garage psych', 'preverb']",5/6/16,35,26
0HsGh7cboYz6cVMIyFrQ8j,Devil Like Me,Rainbow Kitten Surprise,Seven + Mary,2017.09.26,0.679,0.63,2,-6.83,1,0.158,0.758,7.06E-05,0.111,0.558,123.082,4,"['indie pop', 'modern rock']",11/19/13,65,66
5JdNrqdRbwYoZeuErHRf1J,Holy,Jamila Woods,HEAVN,2017.09.26,0.534,0.404,9,-8.141,1,0.0758,0.793,3.23E-06,0.18,0.654,171.761,4,"['escape room', 'indie r&b', 'neo soul']",8/15/17,50,51
0SOh4qsNAaW1c8lEBl5TeY,Don't Let It Get To You,Rostam,Half-Light,2017.09.26,0.505,0.9,7,-7.74,1,0.0802,0.23,0.0798,0.397,0.723,79.985,4,"['art pop', 'chamber pop', 'freak folk', 'indie folk', 'indie pop', 'indie rock', 'indietronica', 'shimmer pop']",9/15/17,54,39
3SPfACAarZmNEF45erapCY,Neu Roses (Transgressor's Song),Daniel Caesar,Freudian,2017.09.27,0.543,0.327,0,-12.749,1,0.0625,0.933,1.22E-06,0.685,0.291,68.974,4,"['indie r&b', 'pop']",8/25/17,73,62
0HsGh7cboYz6cVMIyFrQ8j,Devil Like Me,Rainbow Kitten Surprise,Seven + Mary,2017.09.27,0.679,0.63,2,-6.83,1,0.158,0.758,7.06E-05,0.111,0.558,123.082,4,"['indie pop', 'modern rock']",11/19/13,65,66
6Bqn71zg1dznO7Ck8ykEWc,Jazz,Mick Jenkins,The Water (S),2017.09.28,0.636,0.61,8,-9.665,1,0.119,0.25,0.000121,0.113,0.296,125.227,3,"['drill', 'hip hop', 'indie r&b', 'rap', 'underground hip hop']",8/12/14,58,65
1MTm3GF4RaVq0KBcuLisKN,Tactilian,Half Waif,Probable Depths,2017.09.30,0.261,0.425,8,-8.912,1,0.0345,0.498,0.149,0.132,0.147,181.506,3,"['art pop', 'chamber psych', 'garage psych', 'preverb']",5/6/16,35,19
7EMtXthSsYKASqvqqBrFX0,Three Rings,Grizzly Bear,Painted Ruins,2017.09.30,0.513,0.88,11,-6.156,0,0.0499,0.00925,0.628,0.0788,0.153,109.44,3,"['alternative dance', 'art pop', 'brooklyn indie', 'chamber pop', 'chillwave', 'dream pop', 'folk-pop', 'freak folk', 'indie folk', 'indie pop', 'indie rock', 'indietronica', 'lo-fi', 'modern rock', 'neo-psychedelic', 'new rave', 'new weird america', 'noise pop', 'shimmer pop', 'stomp and holler']",8/18/17,60,56
18MAV6Bjv5S06oz8hNMtWt,Purple Mess,Johnny Polygon,The Nothing,2017.09.30,0.437,0.321,3,-14.36,1,0.0314,0.657,0.241,0.132,0.231,142.162,4,['soul flow'],3/4/13,29,33
2xEBUQELXKjdbDm3pI7FY6,Intracellular,Emperor X,Tectonic Membrane/Thin Strip on an Edgeless Platform,2017.09.30,0.354,0.521,9,-17.229,1,0.0607,0.89,0.887,0.111,0.303,111.125,4,[],2004,27,2
4SVYS3DYewBe0HBPAn4CnF,Cinema,Zion.T,OO,2017.09.30,0.761,0.446,4,-9.582,0,0.0589,0.633,0.00274,0.328,0.489,85.981,4,"['k-indie', 'k-pop', 'korean pop']",2/1/17,53,45
1sbbtij6dEeqqX4txUlJyB,"€30,000",Emperor X,Oversleepers International,2017.09.30,0.636,0.76,3,-9.201,0,0.0833,0.143,0.000315,0.289,0.765,131.569,4,[],5/5/17,27,28
7avnTKKbXY5dIADe92WJxY,Meet Me In The Garden,Dent May,The Good Feeling Music of Dent May & His Magnificent Ukulele,2017.09.30,0.736,0.626,10,-6.468,1,0.0379,0.171,0,0.267,0.888,118.667,4,"['indie fuzzpop', 'indie psych-rock']",2/3/09,37,40
7fQxCHokVeZEJqYxmhTyVv,Honeybody,Kishi Bashi,Sonderlust,2017.10.01,0.393,0.408,5,-9.779,1,0.0393,0.776,0.156,0.113,0.508,75.222,4,"['chamber pop', 'folk-pop', 'indie folk', 'indie pop', 'indietronica', 'metropopolis', 'modern rock', 'shimmer pop', 'stomp and holler', 'stomp and whittle']",9/16/16,52,51
6Jq1ECQ8bKy8favqanidGT,Polymorphing,Chairlift,Moth,2017.10.01,0.701,0.555,0,-7.842,1,0.0457,0.035,0,0.0809,0.676,91.38,4,"['alternative dance', 'art pop', 'brooklyn indie', 'chamber pop', 'chillwave', 'electropop', 'escape room', 'folk-pop', 'indie pop', 'indie r&b', 'indietronica', 'metropopolis', 'neo-synthpop', 'new rave', 'shimmer pop']",1/22/16,46,49
36fRbuu9QkKVDR1j7jTI2U,Good Nights (feat. Mascolo),Whethan,Good Nights (feat. Mascolo),2017.10.02,0.849,0.483,6,-7.114,0,0.291,0.443,0.000141,0.0786,0.282,101.015,4,"['edm', 'electronic trap', 'electropop', 'indie poptimism', 'pop', 'tropical house']",6/27/17,67,72
4pSbdUWj7FrZRjgxQOISIL,Story 2,clipping.,CLPPNG,2017.10.02,0.9,0.659,11,-6.094,0,0.222,0.0283,0,0.537,0.498,110.036,4,"['alternative hip hop', 'escape room']",6/10/14,42,40
0uGmhcJP4QQUIpaqKK6ESx,Crosshairs,Danger Doom,The Mouse and The Mask (Bonus Version),2017.10.02,0.428,0.525,9,-8.035,0,0.205,0.14,7.34E-05,0.602,0.578,171.78,4,"['alternative hip hop', 'hardcore hip hop', 'hip hop', 'southern hip hop']",2005,46,52
1WP7Snm91AFyvhWb3s8UB8,Do What You Gotta Do,Nina Simone,The Very Best Of Nina Simone 1967-1972 - Sugar In My Bowl,2017.10.03,0.311,0.463,6,-10.838,1,0.0601,0.606,2.15E-05,0.263,0.594,159.401,4,"['christmas', 'jazz blues', 'soul', 'soul jazz', 'vocal jazz']",7/28/98,65,46
51UtgWS4z1eMPuLQOzPtNH,Amber,311,Greatest Hits '93 - '03,2017.10.05,0.659,0.727,4,-8.638,0,0.0455,0.119,0.00427,0.1,0.748,166.163,4,"['alternative metal', 'alternative rock', 'funk metal', 'nu metal', 'pop rock', 'post-grunge', 'rock']",6/8/04,62,68
04EDShdWyBr2aJPqjFjKAQ,Misbehaving,Labrinth,Misbehaving,2017.10.06,0.716,0.657,11,-5.877,0,0.0881,0.0359,0.000351,0.0817,0.433,124.996,4,"['dance pop', 'pop', 'pop rap']",9/15/17,76,54
7rKyITVLEwldhdXIy7P6Vw,Closer to Fine,Indigo Girls,Indigo Girls (Expanded Edition),2017.10.06,0.54,0.677,9,-6.349,1,0.0286,0.368,0,0.224,0.748,98.339,4,"['folk', 'folk-pop', 'lilith', 'pop rock']",1989,51,55
5Pf5HwjqLAbYDVBQU7H7Oz,I'll Keep Coming,Low Roar,0,2017.10.09,0.332,0.596,9,-5.607,0,0.0521,0.0372,0.413,0.298,0.0996,140.104,4,"['chamber pop', 'icelandic indie', 'stomp and flutter']",8/5/14,46,52
6EapmpsWuGEvrPIJREv17s,My Instincts Are the Enemy,American Football,American Football (LP2),2017.10.10,0.386,0.544,2,-7.533,1,0.0285,0.00107,0.000371,0.0738,0.458,139.544,4,"['alternative emo', 'emo', 'emo punk', 'indie rock', 'modern rock', 'post rock']",10/21/16,45,40
5EzvwjFwdP5Kfl5AZAemzu,I Need You - Remastered 2009,The Beatles,Help! (Remastered),2017.10.10,0.601,0.489,9,-8.554,1,0.0455,0.277,0,0.0988,0.638,136.215,4,"['british invasion', 'merseybeat', 'psychedelic rock', 'rock']",8/6/65,82,50
1RkASGekurX1rRNucZYwI3,Stranger,Paul Simon,Stranger,2017.10.12,0.547,0.345,10,-11.265,1,0.0501,0.479,0.00598,0.0857,0.113,70.014,4,"['classic rock', 'folk', 'folk rock', 'mellow gold', 'permanent wave', 'rock', 'roots rock', 'singer-songwriter', 'soft rock']",11/23/16,68,43
1diTo3j1UcNfrtt4BZ3eE7,Fantasy,Kari Faux,Lost En Los Angeles,2017.10.12,0.73,0.367,7,-11.665,1,0.0997,0.0702,1.68E-05,0.108,0.213,84.971,4,"['escape room', 'indie r&b', 'trap queen']",4/8/16,44,39
5v7NFyxuyDgSlMmvc9d7C7,Am I Dreaming,유카리 Yukari,Echo,2017.10.12,0.391,0.654,2,-5.821,1,0.0397,0.699,0.474,0.646,0.243,85.053,4,[],12/20/12,18,33
5ioiddXYQo2A9qOgSfWnI1,Wes Anderson,Alex Lahey,B-Grade University,2017.10.12,0.472,0.887,4,-2.697,1,0.0289,0.3,0.000101,0.217,0.295,153.938,4,"['aussietronica', 'australian garage punk', 'deep australian indie']",7/29/16,46,40
0F98P4RM6iZPE3rK4Ii3ZO,Bury Me Next To You,Bilal,In Another Life,2017.10.12,0.675,0.423,4,-8.725,1,0.027,0.425,0.0107,0.0964,0.357,138.871,4,"['indie r&b', 'neo soul', 'urban contemporary']",6/30/15,53,35
0W7hxhHxHmADY8WsP0mskR,Roll On,Dntel,Dumb Luck,2017.10.12,0.614,0.639,0,-9.96,1,0.0787,0.567,0.287,0.195,0.485,97.464,4,"['downtempo', 'electronica']",2007,31,27
6dHqtNpPSQajmh85IKItB9,Tiny Cities Made Of Ashes,Modest Mouse,The Moon & Antarctica,2017.10.12,0.727,0.76,8,-6.695,1,0.0363,0.0131,0.0442,0.104,0.727,122.611,4,"['alternative rock', 'garage rock', 'indie folk', 'indie pop', 'indie rock', 'lo-fi', 'modern rock', 'neo-psychedelic', 'pop rock', 'stomp and holler']",2000,64,46
4p82pfEa4cayPqXLN6Rhzm,Dramamine,Modest Mouse,This Is a Long Drive for Someone with Nothing to Think About,2017.10.12,0.376,0.736,4,-9.438,0,0.0412,0.326,0.105,0.107,0.796,185.12,3,"['alternative rock', 'garage rock', 'indie folk', 'indie pop', 'indie rock', 'lo-fi', 'modern rock', 'neo-psychedelic', 'pop rock', 'stomp and holler']",4/16/96,64,55
4ggVOqzCnaK9vFXAuvxUeM,Stupidity Tries,Elliott Smith,Figure 8,2017.10.13,0.451,0.672,4,-6.078,1,0.0337,0.0176,0.000744,0.436,0.343,123.014,3,"['alternative rock', 'chamber pop', 'folk-pop', 'indie folk', 'indie pop', 'indie rock', 'lo-fi', 'melancholia', 'modern rock', 'singer-songwriter', 'slow core']",1/1/00,58,34
4mCF3EBgGPSqmEm205KBAV,A Lack Of Color,Death Cab for Cutie,Transatlanticism,2017.10.13,0.642,0.339,3,-11.884,1,0.0291,0.81,0.000751,0.108,0.355,135.812,4,"['folk-pop', 'indie folk', 'indie pop', 'indie rock', 'modern rock', 'pop rock', 'stomp and holler']",2003,64,54
5cXVfj6h9ibAUm4vIN4nuX,The Locomotive,King Krule,The OOZ,2017.10.15,0.289,0.443,6,-9.011,0,0.0484,0.152,0.00426,0.648,0.0661,71.967,4,"['indie pop', 'indie r&b', 'indietronica', 'neo-psychedelic']",10/13/17,58,42
5n06Jroq3ruFU5WJYnN8JO,Country,Porches,The House,2017.10.15,0.532,0.264,2,-9.934,1,0.0272,0.599,0.000713,0.19,0.152,110.048,4,"['art pop', 'brooklyn indie', 'chillwave', 'freak folk', 'indie pop', 'indie psych-rock', 'indie r&b', 'indietronica', 'preverb', 'vapor soul']",1/19/18,48,44
7bQfNecR1k52fPVQiZq0dJ,Landfill,Daughter,His Young Heart EP,2017.10.15,0.614,0.491,11,-7.761,0,0.0533,0.818,0,0.108,0.427,125.973,4,"['chamber pop', 'indie folk', 'shimmer pop']",1/1/12,63,49
6qPnHotmUk3Z4JPkwXBqJj,House Fire,Someone Still Loves You Boris Yeltsin,Broom,2017.10.21,0.638,0.43,4,-8.997,0,0.0288,0.0358,0.17,0.275,0.316,87.589,4,"['indie pop', 'indie rock', 'neo-psychedelic', 'stomp and holler']",10/24/06,32,35
4EpZ4eYuZOwPSSwyqpdHnJ,Sunflower,Rex Orange County,Sunflower,2017.10.21,0.384,0.765,6,-4.463,1,0.0579,0.646,0.00352,0.522,0.567,129.903,4,['indie r&b'],3/22/17,73,76
7BMWunZCzpUdESUgWSuNRa,Cannibal Queen,Miniature Tigers,Tell It to the Volcano,2017.10.21,0.688,0.729,1,-6.148,1,0.0282,0.0319,1.80E-06,0.101,0.782,113.98,4,"['chamber pop', 'indie pop', 'modern rock', 'shimmer pop', 'stomp and holler']",9/22/09,45,48
7qLs0IyUn6TrqgMzQ33SdH,Introduction to the Snow,ミラクルミュージカル,Hawaii: Part II,2017.10.22,0.339,0.23,0,-10.803,1,0.0317,0.979,0.000951,0.353,0.113,66.352,3,[],2012,38,38
3796SPW2KLTkV21JKjpk6C,Mer,HYUKOH,22,2017.10.22,0.539,0.741,7,-7.482,1,0.0357,0.409,0.00938,0.134,0.264,144.933,3,"['k-indie', 'k-pop', 'korean pop']",5/28/15,53,46
05FHLnCAXeyZjoY1aIRPsg,Blondes Have More Fun,Forth Wanderers,Tough Love,2017.10.22,0.515,0.924,5,-1.709,0,0.0447,0.0719,0.000574,0.0709,0.297,136.17,4,"['art pop', 'garage psych', 'indie punk', 'noise pop', 'preverb']",2014,39,31
4dskKWhiEzIMyVhwkngOH2,Young Lover,St. Vincent,MASSEDUCTION,2017.10.22,0.456,0.611,9,-6.384,1,0.0417,0.00889,0.0784,0.1,0.324,130.178,4,"['art pop', 'chamber pop', 'electropop', 'etherpop', 'folk-pop', 'freak folk', 'indie folk', 'indie pop', 'indie rock', 'indietronica', 'metropopolis', 'modern rock']",10/13/17,59,45
6ejcTrm6H98SlQiaMcZily,I Need To Meet Richard Dreyfuss,Gabriel Gundacker,I Wanna Meet Richard Dreyfuss,2017.10.22,0.626,0.517,6,-6.779,0,0.14,0.23,0,0.121,0.401,73.522,4,[],5/13/16,24,33
0xmqkQSRbdmHv4ALaGsCTe,Goalkeeper,Chinese Football,Chinese Football,2017.10.22,0.625,0.771,9,-4.339,1,0.027,0.000524,0.121,0.123,0.409,128.068,4,[],9/12/15,31,36
6NbLlTH71bOgfTtFVY9HRm,Violet,Hippo Campus,South,2017.10.22,0.253,0.845,4,-3.382,1,0.0659,0.00826,4.99E-05,0.0532,0.442,167.352,4,"['indie pop', 'indie poptimism', 'indie psych-rock', 'indietronica', 'modern rock']",10/2/15,60,48
333ynS8xzTSbeRxxodU33d,Interstate Vision,Lomelda,Thx,2017.10.22,0.607,0.333,4,-13.89,0,0.0255,0.55,0,0.165,0.499,82.025,4,['preverb'],9/8/17,32,39
0MiGTYhyx9UYmEW4Mb0Cta,Overtime,DAISY,Smoke About It - EP,2017.10.22,0.398,0.74,4,-6.13,0,0.0438,0.101,0.00464,0.228,0.503,124.711,4,[],8/19/16,31,27
1JcW5jMZK9a5atZEJl8K6O,Cry Etc,Pueblo,Cry Etc,2017.10.22,0.731,0.491,4,-11.004,1,0.0294,0.277,0.00161,0.115,0.555,113.029,4,[],2/23/17,23,27
5oUV6yWdDM0R9Q2CizRhIt,New Slang,The Shins,"Oh, Inverted World",2017.10.22,0.669,0.389,0,-11.547,1,0.0306,0.605,0.16,0.0905,0.649,130.015,4,"['albuquerque indie', 'alternative rock', 'chamber pop', 'folk-pop', 'garage rock', 'indie folk', 'indie pop', 'indie rock', 'indietronica', 'modern rock', 'neo-psychedelic', 'pop rock', 'stomp and holler']",6/19/01,62,69
2EH1ZVZx2wPGtQb5V2hNih,Good To Sea,Pinback,Autumn of the Seraphs,2017.10.22,0.774,0.776,7,-7.846,1,0.0285,0.501,0.000527,0.513,0.928,100.006,4,"['indie pop', 'indie rock', 'modern rock']",9/11/07,44,45
24eBejnVCRxYtfywwB74v5,Infinitesimal,Mother Mother,The Sticks,2017.10.22,0.776,0.712,1,-4.201,0,0.0429,0.062,2.06E-05,0.0486,0.956,130,4,"['canadian indie', 'chamber pop', 'indie pop', 'modern rock', 'vancouver indie']",9/18/12,54,47
